Sample_Name	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Loktanella_sp._1ANDIMAR09	9	0	11	13	0	0	10	0	0	0	0	0
Rhizobium_sp._Root482	8	4	7	10	7	0	0	7	0	0	0	0
Gracilimonas_tropica	0	6	12	0	15	0	0	10	0	0	0	0
Nitrococcus_mobilis	0	0	4	7	5	0	0	8	4	6	0	9
Methylobacterium_mesophilicum	0	0	8	8	5	0	3	5	0	6	0	8
Opitutaceae_bacterium_TAV1	0	0	14	0	0	12	0	0	0	0	0	17
Methylibium_sp._CF059	0	0	7	13	0	0	13	0	0	10	0	0
Bacteroides_sp._SM23_62_1	0	0	15	0	12	16	0	0	0	0	0	0
Schlesneria_paludicola	0	0	0	11	0	0	0	9	7	0	8	8
Acidobacterium_capsulatum	8	0	0	5	0	0	12	6	0	7	0	4
Brachybacterium_unclassified	1	0	6	4	2	1	5	3	3	5	6	6
Hyphomicrobiaceae_unclassified	2	1	4	10	2	2	8	3	0	5	3	2
Olsenella_unclassified	5	1	2	3	2	4	2	8	1	1	6	7
Paenibacillaceae_unclassified	3	0	1	3	6	6	3	4	6	3	3	4
Roseobacter_sp._GAI101	8	0	9	15	10	0	0	0	0	0	0	0
Luteimonas_huabeiensis	0	3	4	6	4	0	8	3	0	11	0	3
Hyphomonas_oceanitis	0	0	3	16	5	0	5	0	5	8	0	0
Pseudomonas_azotifigens	0	0	6	4	3	0	1	7	5	8	0	8
Bradyrhizobium_sp._CCH5-F6	0	0	15	11	0	0	16	0	0	0	0	0
Actinobacteria_bacterium_casp-actino9	0	0	0	11	7	0	9	6	0	9	0	0
Thermaerobacter_subterraneus	0	0	0	0	10	7	1	7	0	0	10	7
Verrucomicrobium_spinosum	0	0	0	0	0	11	0	13	0	0	0	18
Rubrivivax_gelatinosus	5	0	5	5	0	4	8	0	0	9	0	5
Erythrobacter_sp._NAP1	9	0	8	17	7	0	0	0	0	0	0	0
Cryomorphaceae_unclassified	6	2	2	4	5	1	3	6	5	4	2	1
Halomonas_smyrnensis	0	13	3	0	13	0	0	12	0	0	0	0
Microcystis_aeruginosa	0	0	12	1	3	1	0	0	24	0	0	0
Mesotoga_infera	0	0	6	0	0	0	0	28	0	0	4	3
Bradyrhizobium_valentinum	0	0	9	14	0	0	9	0	9	0	0	0
Methylobacterium_sp._GXS13	0	0	13	10	0	0	18	0	0	0	0	0
Mesorhizobium_sp._Root157	0	0	13	15	0	0	0	0	0	13	0	0
Acidiphilium_angustum	3	0	5	8	2	3	4	6	0	2	0	7
Porphyromonas_unclassified	3	1	1	2	8	2	2	4	6	6	0	5
Veillonellaceae_unclassified	1	0	3	2	5	4	4	4	3	2	7	5
Bacteroidetes/Chlorobi_group_unclassified	2	1	4	5	4	0	9	4	5	2	2	2
Thioclava_unclassified	6	3	5	6	2	2	4	2	3	2	3	2
Anaerolinaceae_bacterium_46_22	2	0	0	0	6	0	0	7	0	6	11	8
Sphingomonadales_bacterium_BRH_c42	6	0	10	5	8	0	0	0	11	0	0	0
Marinobacter_sp._ES-1	0	40	0	0	0	0	0	0	0	0	0	0
Hyphomicrobium_sulfonivorans	0	0	14	15	0	0	0	0	0	11	0	0
Rubrivivax_benzoatilyticus	0	0	8	9	4	0	6	5	0	8	0	0
Pelobacter_seleniigenes	0	0	6	0	4	0	0	11	9	0	0	10
Pseudorhodoferax_sp._Leaf274	0	0	12	15	0	0	13	0	0	0	0	0
Bradyrhizobiaceae_bacterium_Ga0074131	0	0	13	14	0	0	0	0	13	0	0	0
Dyella_japonica	0	0	0	12	0	0	18	0	0	10	0	0
Erythrobacter_unclassified	5	0	6	7	7	4	1	4	3	1	0	1
Curtobacterium_unclassified	2	0	3	6	2	2	6	5	3	7	0	3
Hoeflea_phototrophica	11	0	4	11	3	0	5	0	0	5	0	0
Martelella_mediterranea	5	0	3	6	4	4	4	5	0	8	0	0
Desulfatitalea_unclassified	1	1	3	1	4	4	7	6	1	1	5	5
Candidatus_Peregrinibacteria_unclassified	2	5	3	3	1	3	6	1	3	5	1	6
Marinobacter_sp._EVN1	0	39	0	0	0	0	0	0	0	0	0	0
Marinobacter_sp._EN3	0	39	0	0	0	0	0	0	0	0	0	0
Magnetospirillum_magnetotacticum	0	0	4	7	6	0	2	2	5	4	0	9
Flexibacter_elegans	0	0	15	17	0	0	7	0	0	0	0	0
Cyanobium_gracile	0	0	8	0	0	0	4	5	10	0	0	12
Aeromicrobium_erythreum	0	0	0	9	0	0	20	0	10	0	0	0
Lewinella_cohaerens	0	0	0	16	10	0	8	5	0	0	0	0
Thermoplasmatales_archaeon_SCGC_AB-540-F20	0	0	0	0	0	12	0	0	4	0	11	12
Candidatus_Omnitrophus_magneticus	0	0	0	0	0	12	0	0	4	0	11	12
Anaerolineae_bacterium_SM23__63	0	0	0	0	0	0	0	0	0	0	20	19
Yonghaparkia_unclassified	3	1	1	3	3	0	9	3	1	7	3	4
Ruegeria_halocynthiae	9	0	13	16	0	0	0	0	0	0	0	0
Thiorhodospira_sibirica	0	5	11	0	9	0	12	1	0	0	0	0
Methylocapsa_aurea	0	0	11	18	0	0	9	0	0	0	0	0
Mesorhizobium_sp._SOD10	0	0	10	0	0	0	0	14	0	14	0	0
Hydrogenophaga_sp._Root209	0	0	9	18	0	0	0	0	0	0	11	0
Rivularia_sp._PCC_7116	0	0	0	0	6	0	18	0	14	0	0	0
Anaerolineae_bacterium_SM23_84	0	0	0	0	0	0	0	0	0	0	17	21
Campylobacter_unclassified	2	3	5	4	3	3	2	1	4	3	2	5
Methylomonas_unclassified	2	1	8	1	6	2	1	6	3	4	1	2
Halorubrum_unclassified	6	1	1	2	2	4	1	1	2	4	7	6
Nocardiaceae_unclassified	0	0	1	7	5	3	6	1	3	3	2	6
Oscillospiraceae_unclassified	4	0	0	5	0	2	6	4	4	3	6	3
Haematobacter_unclassified	3	1	8	5	8	0	1	1	3	3	2	2
Arenimonas_donghaensis	9	0	7	7	0	0	7	0	0	7	0	0
Unclassified_Phycisphaerae_unclassified	2	0	2	0	0	3	5	11	6	1	4	3
Confluentimicrobium_sp._EMB200-NS6	4	2	4	11	4	0	4	6	0	0	0	2
FCB_group_unclassified	7	0	1	4	3	2	4	5	3	2	3	3
Methylocystis_parvus	0	0	5	8	3	0	2	0	4	11	0	4
Oscillatoria_acuminata	0	0	17	0	0	0	0	0	20	0	0	0
Novosphingobium_resinovorum	0	0	6	11	0	0	9	11	0	0	0	0
Nitrobacter_sp._Nb-311A	0	0	7	12	0	0	0	0	8	10	0	0
Hoeflea_sp._108	0	0	12	13	0	0	12	0	0	0	0	0
Bordetella_sp._N	0	0	14	12	0	0	11	0	0	0	0	0
Bacterium_UW_659-2-F09	0	0	0	0	0	0	0	0	0	0	9	28
Pseudonocardia_unclassified	1	0	2	3	3	2	7	5	3	4	2	4
Cytophagaceae_unclassified	3	2	1	7	4	1	3	4	2	2	3	4
Kaistia_unclassified	0	0	2	2	4	2	3	3	6	5	3	6
Cobetia_unclassified	3	1	2	4	3	1	4	3	2	4	4	5
Fulvimarina_pelagi	4	4	9	10	5	0	0	0	0	4	0	0
Bradyrhizobium_lablabi	12	0	14	10	0	0	0	0	0	0	0	0
Sphingomonas_sp._37zxx	10	0	10	16	0	0	0	0	0	0	0	0
Puniceibacterium_sp._IMCC21224	4	0	5	12	6	0	4	2	3	0	0	0
Marinobacter_excellens	0	21	8	0	0	0	0	6	0	0	1	0
Microbacterium_trichothecenolyticum	0	0	0	17	0	0	14	0	5	0	0	0
Gulbenkiania_mobilis	0	0	0	13	0	0	18	2	3	0	0	0
Betaproteobacteria_bacterium_Ga0077527	0	0	0	6	0	0	0	0	0	11	0	19
Desulfobulbus_alkaliphilus	0	0	0	0	0	0	0	0	0	0	15	21
Helicobacter_unclassified	3	3	3	3	4	1	3	3	3	3	3	3
Neorhizobium_galegae	4	0	5	9	8	0	0	0	0	0	0	9
Lyngbya_unclassified	4	1	1	3	4	1	8	2	10	1	0	0
Bradyrhizobium_oligotrophicum	2	0	4	6	3	0	8	5	0	0	0	7
Leisingera_methylohalidivorans	5	1	5	7	9	0	4	0	4	0	0	0
Cyclobacteriaceae_unclassified	4	1	12	3	6	1	2	2	1	1	1	1
Synergistaceae_unclassified	2	0	3	0	4	6	2	3	4	2	3	6
Thaumarchaeota_unclassified	2	0	1	9	0	2	3	4	0	4	4	6
Gemmatimonas_sp._SG8_38_2	12	0	0	0	0	0	0	0	0	11	0	12
Halomonas_zincidurans	0	2	3	5	9	0	4	7	0	1	0	4
Methylocella_silvestris	0	0	6	5	4	0	5	0	8	7	0	0
Labrenzia_alexandrii	0	0	9	12	0	0	14	0	0	0	0	0
Rhodobacter_sp._AKP1	0	0	15	11	0	0	0	0	9	0	0	0
Planktothricoides_sp._SR001	0	0	14	0	0	0	0	0	13	8	0	0
Candidatus_Falkowbacteria_unclassified	0	0	3	2	3	5	2	2	3	5	1	9
Arthrobacter_sp._35/47	0	0	0	9	0	0	17	4	5	0	0	0
Desulfovibrio_sp._FW1012B	0	0	0	0	14	0	0	21	0	0	0	0
Geobacter_sp._OR-1	0	0	0	0	0	0	0	21	0	0	0	14
Chondromyces_unclassified	2	0	0	6	3	1	7	3	4	2	4	2
Leptospira_unclassified	1	1	2	1	3	2	3	6	4	3	3	5
Fischerella_unclassified	4	0	6	4	2	1	2	6	5	1	1	2
Clostridiaceae_unclassified	2	6	1	1	2	4	4	3	3	2	1	5
Candidatus_Atribacteria_unclassified	1	1	2	0	2	1	1	12	1	0	9	4
Eggerthella_unclassified	2	0	1	4	2	1	10	2	2	2	2	6
Lyngbya_confervoides	4	0	4	10	5	0	4	3	2	1	0	1
Sinobacteraceae_unclassified	2	0	2	5	2	3	4	2	3	2	4	5
Actibacterium_mucosum	3	1	9	6	3	0	4	0	5	3	0	0
Thioalkalivibrio_sp._ALE11	0	8	6	0	10	0	0	10	0	0	0	0
Ramlibacter_tataouinensis	0	0	7	5	0	3	0	9	0	4	0	6
Bordetella_petrii	0	0	7	15	0	0	0	12	0	0	0	0
Microvirga_flocculans	0	0	4	6	8	0	7	0	5	0	0	4
Hydrocarboniphaga_effusa	0	0	4	8	4	0	0	6	0	5	0	7
Sphingopyxis_granuli	0	0	13	13	0	0	0	0	0	0	0	8
Sphingomonas_hengshuiensis	0	0	12	15	7	0	0	0	0	0	0	0
Bradyrhizobium_sp._BR_10303	0	0	13	21	0	0	0	0	0	0	0	0
Sphingomonas_sp._CCH10-B3	0	0	10	16	8	0	0	0	0	0	0	0
Arenimonas_malthae	0	0	0	8	6	0	5	6	0	6	3	0
Janthinobacterium_sp._CG3	0	0	0	11	0	0	12	0	0	11	0	0
Novosphingobium_sp._AP12	0	0	0	7	13	0	0	0	0	0	0	14
Desulfovirgula_thermocuniculi	0	0	0	0	0	11	0	8	0	0	6	9
Leptolyngbya_boryana	7	0	0	9	0	0	8	0	9	0	0	0
Bradyrhizobium_elkanii	13	0	10	0	0	0	0	0	0	10	0	0
Armatimonadetes_unclassified	0	1	4	0	4	6	3	0	9	6	0	0
Aurantimonas_manganoxydans	6	4	6	4	2	2	2	6	1	0	0	0
Cyclobacteriaceae_bacterium_AK24	6	0	11	0	10	0	0	6	0	0	0	0
Marinobacter_lipolyticus	0	23	0	0	10	0	0	0	0	0	0	0
Desulfovibrio_piger	0	0	7	0	0	0	0	0	0	0	12	14
Rhizobium_sp._Leaf371	0	0	22	11	0	0	0	0	0	0	0	0
Sphingomonas_sp._Leaf412	0	0	9	11	0	0	13	0	0	0	0	0
Gloeobacter_kilaueensis	0	0	0	13	0	0	9	0	11	0	0	0
Chitiniphilus_shinanonensis	0	0	0	0	5	0	7	5	0	8	0	8
Lyngbya_sp._PCC_8106	0	0	0	0	0	0	13	0	20	0	0	0
Prochlorococcus_unclassified	5	1	1	4	2	3	4	2	3	2	1	4
Methanosarcina_unclassified	3	0	1	1	4	2	3	7	1	3	3	4
Sphingopyxis_macrogoltabida	19	0	0	13	0	0	0	0	0	0	0	0
Brevundimonas_subvibrioides	4	0	5	6	5	0	3	2	4	0	0	3
Pseudorhodobacter_ferrugineus	5	0	8	19	0	0	0	0	0	0	0	0
Nonomuraea_unclassified	2	0	2	2	2	1	3	3	5	4	4	4
Belliella_baltica	7	0	11	8	0	0	6	0	0	0	0	0
Cyanothece_sp._PCC_7424	0	0	20	0	0	0	0	0	12	0	0	0
Luteibacter_yeojuensis	0	0	7	0	0	0	0	0	11	0	0	14
Sphingomonas_sp._Ag1	0	0	9	13	0	0	0	0	10	0	0	0
Candidatus_Methylomirabilis_oxyfera	0	0	0	0	0	8	0	0	0	0	9	15
Legionella_unclassified	4	1	1	7	1	2	4	4	3	1	1	2
Leucobacter_unclassified	2	0	2	5	0	1	1	2	5	2	5	6
Simkania_negevensis	5	0	0	5	5	1	6	0	2	4	0	3
Leisingera_caerulea	8	2	10	2	3	0	0	3	3	0	0	0
Methylobacterium_sp._GXF4	9	0	11	11	0	0	0	0	0	0	0	0
Prolixibacteraceae_unclassified	2	4	6	1	5	2	2	6	0	1	1	1
Natrialbaceae_unclassified	1	1	4	5	0	3	2	2	2	4	2	5
Pseudovibrio_unclassified	0	1	1	5	3	0	6	4	4	2	3	2
Oceanicaulis_sp._HLUCCA04	0	11	5	9	0	0	6	0	0	0	0	0
Gluconacetobacter_diazotrophicus	0	0	2	4	6	5	5	6	3	0	0	0
Polaromonas_naphthalenivorans	0	0	1	7	0	0	0	8	6	0	6	3
Synechococcus_sp._PCC_6312	0	0	0	14	0	0	0	0	17	0	0	0
Microbacterium_sp._Leaf288	0	0	0	13	0	0	18	0	0	0	0	0
Haloalkaliphilic_bacterium_ACht6-1	0	0	0	0	0	11	0	12	0	0	8	0
Chromobacterium_unclassified	3	1	1	1	6	0	4	3	2	3	1	5
Edwardsiella_unclassified	3	0	4	2	1	1	2	4	5	1	3	4
Megasphaera_unclassified	1	1	2	2	4	2	0	3	3	5	1	6
Saccharicrinis_fermentans	4	8	0	0	9	0	9	0	0	0	0	0
Cyclobacterium_unclassified	6	0	0	5	19	0	0	0	0	0	0	0
Coriobacteriia_unclassified	0	2	2	1	3	3	2	4	4	4	3	2
Collinsella_unclassified	1	0	5	1	4	3	2	3	3	2	3	3
Agreia_unclassified	2	1	1	1	1	2	1	4	4	7	4	2
Oceanospirillales_unclassified	1	0	2	7	4	1	3	1	5	2	0	4
Dyella_ginsengisoli	0	0	9	8	0	0	13	0	0	0	0	0
Citromicrobium_sp._JLT1363	0	0	0	15	0	0	6	0	9	0	0	0
Sphingomonas_sp._URHD0057	0	0	0	14	0	0	0	0	0	0	0	16
Candidate_division_NC10_bacterium_CSP1-5	0	0	0	0	0	9	0	0	7	0	7	7
Caldithrix_abyssi	0	0	0	0	0	0	10	13	0	0	0	7
Thermomonosporaceae_unclassified	2	1	3	1	1	1	0	7	4	5	2	2
Exiguobacterium_unclassified	2	3	2	5	3	2	2	3	3	0	2	2
Pseudaminobacter_salicylatoxidans	3	0	6	2	5	0	4	3	0	6	0	0
Pleomorphomonas_unclassified	0	0	3	4	2	4	2	6	2	3	2	1
Aquitalea_unclassified	3	1	1	3	2	3	4	2	5	2	1	2
Marinobacter_adhaerens	3	24	0	0	0	0	0	2	0	0	0	0
Unclassified_Armatimonadetes_unclassified	3	0	0	6	0	0	0	6	0	0	7	7
Loktanella_sp._5RATIMAR09	11	0	8	10	0	0	0	0	0	0	0	0
Sphingomonas_endophytica	0	0	12	17	0	0	0	0	0	0	0	0
Tropicibacter_multivorans	0	0	9	11	9	0	0	0	0	0	0	0
Pseudorhodobacter_antarcticus	0	0	7	14	8	0	0	0	0	0	0	0
Bradyrhizobium_sp._URHD0069	0	0	14	15	0	0	0	0	0	0	0	0
Sphingomonas_sp._Root710	0	0	11	11	0	0	0	0	7	0	0	0
Rhodococcus_fascians	0	0	0	23	0	0	0	0	6	0	0	0
Rubidibacter_lacunae	0	0	0	16	0	0	8	0	0	5	0	0
Microbacterium_sp._Root166	0	0	0	11	0	0	11	0	7	0	0	0
Tepidiphilus_thermophilus	0	0	0	0	6	0	4	5	9	5	0	0
Dehalogenimonas_lykanthroporepellens	0	0	0	0	0	6	8	0	8	0	0	7
Thermoplasmatales_archaeon_SCGC_AB-539-N05	0	0	0	0	0	9	0	0	0	0	6	14
Candidatus_Competibacter_denitrificans	0	0	0	0	0	0	10	5	8	0	0	6
Opitutaceae_bacterium_TAV5	0	0	0	0	0	0	0	14	0	0	0	15
Kitasatospora_unclassified	3	1	1	1	0	3	7	2	2	6	0	2
Haloarcula_unclassified	1	0	3	0	0	1	4	3	4	3	2	7
Unclassified_Actinobacteria_(class)_(miscellaneous)_unclassified	1	0	0	3	2	0	1	5	6	4	3	3
Phaeospirillum_unclassified	0	0	6	2	4	3	3	3	0	3	1	3
Asaia_unclassified	2	1	1	8	1	2	3	1	2	2	3	2
Flavobacteriia_unclassified	2	3	3	6	3	1	1	2	3	0	3	1
Salinibacter_unclassified	1	3	2	3	3	2	1	5	2	2	2	2
Prevotellaceae_unclassified	2	0	3	4	2	2	3	2	2	1	2	5
Hoeflea_unclassified	2	0	3	7	2	2	2	1	2	3	0	4
Anaerolineae_unclassified	4	0	2	1	2	1	2	3	3	2	2	6
Shewanella_unclassified	0	1	0	1	3	3	3	4	7	4	1	1
Plantibacter_unclassified	0	1	1	3	1	3	3	6	2	4	0	4
Limnohabitans_unclassified	0	1	2	2	6	1	3	2	2	3	1	5
Candidatus_Magasanikbacteria_unclassified	0	2	0	1	1	1	1	4	1	3	7	7
Acidomonas_methanolica	0	0	5	4	2	0	4	4	0	5	0	4
Altererythrobacter_marensis	0	0	5	16	7	0	0	0	0	0	0	0
Ensifer_sp._BR816	0	0	16	12	0	0	0	0	0	0	0	0
Achromobacter_sp._DMS1	0	0	7	0	6	0	6	9	0	0	0	0
Sulfuricella_sp._T08	0	0	0	4	0	0	7	0	0	7	0	10
Desulfomonile_tiedjei	0	0	0	0	0	9	0	0	7	0	5	7
Aminiphilus_circumscriptus	0	0	0	0	0	0	0	10	10	6	0	2
Verrucomicrobia_bacterium_SCGC_AAA027-I19	0	0	0	0	0	0	0	13	8	0	7	0
Nevskia_ramosa	3	0	0	0	4	0	8	8	0	4	0	0
Delftia_unclassified	2	0	2	5	3	3	1	1	1	2	3	4
Geodermatophilaceae_unclassified	2	0	2	0	1	3	2	0	5	5	5	2
Cellulophaga_unclassified	2	3	2	4	6	1	6	0	0	2	0	1
Unclassified_Deltaproteobacteria_(miscellaneous)_unclassified	2	0	2	1	1	3	0	4	4	2	1	7
Acaryochloris_unclassified	1	0	2	5	4	0	2	1	7	4	0	1
Oceanibulbus_indolifex	4	0	4	3	5	0	0	6	5	0	0	0
Martelella_unclassified	2	2	7	4	4	1	0	2	2	0	0	3
Rubellimicrobium_unclassified	2	1	5	5	3	3	3	1	2	0	0	2
Ruminococcaceae_unclassified	1	0	2	2	1	2	5	4	4	0	1	5
Pseudorhodoferax_unclassified	3	0	0	4	3	2	3	3	5	2	1	1
Ruminococcus_unclassified	0	1	1	4	4	1	3	6	2	0	2	3
Bradyrhizobium_jicamae	0	0	14	13	0	0	0	0	0	0	0	0
Methylobacterium_sp._ARG-1	0	0	16	11	0	0	0	0	0	0	0	0
Ruegeria_sp._CECT_5091	0	0	9	9	9	0	0	0	0	0	0	0
Mesorhizobium_sp._Root552	0	0	7	12	0	0	0	0	8	0	0	0
Bacillus_atrophaeus	0	0	0	7	0	0	20	0	0	0	0	0
Muricauda_lutaonensis	0	0	0	18	0	0	9	0	0	0	0	0
Pelomonas_sp._Root1444	0	0	0	9	0	0	0	0	0	0	0	18
Candidate_division_BRC1_bacterium_SM23_51	0	0	0	0	0	0	0	0	0	0	15	12
Phenylobacterium_immobile	4	0	2	5	2	0	3	0	0	6	0	4
Nocardiopsaceae_unclassified	0	0	3	2	2	6	2	2	3	2	1	3
Thermosynechococcus_unclassified	1	0	2	7	0	0	6	1	7	2	0	0
Dehalococcoidia_unclassified	2	0	0	2	1	2	1	1	0	2	7	8
Sphingomonas_sp._PAMC_26605	10	0	6	10	0	0	0	0	0	0	0	0
Sandarakinorhabdus_sp._AAP62	9	0	11	0	6	0	0	0	0	0	0	0
Novosphingobium_sp._FSW06-99	12	0	7	7	0	0	0	0	0	0	0	0
Enterococcus_unclassified	0	4	2	1	5	2	2	1	2	2	1	4
Thiolapillus_brandeum	0	7	6	0	4	0	0	9	0	0	0	0
Marinobacter_similis	0	26	0	0	0	0	0	0	0	0	0	0
Halomonas_sp._PR-M31	0	3	9	0	5	0	0	9	0	0	0	0
Thiothrix_nivea	0	0	7	0	9	0	0	0	10	0	0	0
Cellulosimicrobium_unclassified	0	0	3	3	4	4	4	2	0	1	3	2
Sphingobium_sp._SYK-6	0	0	6	9	11	0	0	0	0	0	0	0
Synechococcus_sp._NKBG15041c	0	0	8	0	0	0	0	0	18	0	0	0
Bradyrhizobium_viridifuturi	0	0	10	16	0	0	0	0	0	0	0	0
Patulibacter_medicamentivorans	0	0	0	11	0	0	0	6	0	9	0	0
Desulfurispirillum_indicum	0	0	0	0	0	4	0	10	0	0	8	4
Candidatus_Desulforudis_audaxviator	0	0	0	0	0	0	0	0	0	0	12	14
Psychrobacter_unclassified	2	1	1	6	3	0	5	0	0	2	2	3
Roseobacter_unclassified	3	1	5	3	2	1	0	0	3	3	2	2
Candidatus_Hydrogenedentes_unclassified	1	0	2	1	2	1	2	4	3	5	2	2
Raoultella_unclassified	2	1	5	1	2	2	2	4	1	1	2	2
Desulfonauticus_unclassified	2	0	2	0	3	1	0	8	0	3	1	5
Desulfarculaceae_unclassified	2	0	2	0	2	4	2	1	0	1	4	7
Solirubrobacterales_unclassified	2	0	0	3	1	3	2	2	2	2	3	5
Synergistales_unclassified	1	1	2	0	0	5	1	5	1	2	3	4
Pseudomonas_pseudoalcaligenes	0	0	12	3	0	0	0	10	0	0	0	0
Sphingomonas_astaxanthinifaciens	0	0	2	11	0	2	4	0	0	2	0	4
Mesorhizobium_sp._1M-11	0	0	11	14	0	0	0	0	0	0	0	0
Sphingomonas_sp._Leaf343	0	0	12	13	0	0	0	0	0	0	0	0
Erythrobacter_gangjinensis	0	0	0	9	0	0	6	0	10	0	0	0
Kushneria_aurantia	0	0	0	0	11	0	0	6	0	8	0	0
Massilia_sp._Root418	0	0	0	0	0	0	0	0	14	0	0	11
Asticcacaulis_unclassified	2	1	5	4	2	0	2	1	2	3	0	2
Jannaschia_unclassified	4	0	3	4	2	1	1	4	1	3	0	1
Bacteroidia_unclassified	3	1	1	3	2	3	1	2	5	0	2	1
Parvularcula_bermudensis	5	0	0	13	0	0	0	0	6	0	0	0
Paramesorhizobium_deserti	3	0	3	7	4	0	2	0	3	2	0	0
Marinobacter_sp._AK21	0	24	0	0	0	0	0	0	0	0	0	0
Brevundimonas_sp._Leaf363	0	5	2	6	4	0	4	0	3	0	0	0
Rhodobacteraceae_bacterium_KLH11	0	0	12	12	0	0	0	0	0	0	0	0
Sinorhizobium_sp._CCBAU_05631	0	0	9	15	0	0	0	0	0	0	0	0
Mesotoga_unclassified	0	0	1	0	1	0	0	18	0	1	2	1
Luteimonas_mephitis	0	0	0	8	0	0	9	0	0	7	0	0
Hyphomicrobium_sp._99	0	0	0	12	0	0	0	0	0	12	0	0
Hyphomonas_beringensis	0	0	0	13	0	0	0	11	0	0	0	0
Novosphingobium_sp._ST904	0	0	0	12	0	0	0	0	0	0	0	12
Ignavibacterium_album	0	0	0	0	0	13	0	0	0	11	0	0
Microscilla_marina	5	0	0	6	0	0	12	0	0	0	0	0
Rhodobiaceae_unclassified	2	2	3	2	3	1	1	0	3	3	1	2
Salinispora_unclassified	2	1	1	3	1	2	1	4	3	1	1	3
Lactobacillales_unclassified	3	2	3	2	2	0	3	4	1	2	0	1
Thermaceae_unclassified	0	0	2	2	2	4	2	3	4	2	2	0
Oscillibacter_unclassified	3	0	2	0	0	1	1	1	4	2	3	6
Gluconobacter_unclassified	0	1	2	3	1	2	2	0	6	2	2	2
Smithella_unclassified	0	1	1	0	3	1	3	5	1	0	2	6
Phaeospirillum_molischianum	0	0	3	3	0	0	11	6	0	0	0	0
Sphingomonas_sp._Y57	0	0	7	16	0	0	0	0	0	0	0	0
Hyphomonas_sp._L-53-1-40	0	0	12	0	0	0	0	11	0	0	0	0
Sideroxydans_lithotrophicus	0	0	0	6	0	0	5	5	0	7	0	0
Pseudanabaena_sp._PCC_7367	0	0	0	10	0	0	0	0	13	0	0	0
Pantoea_vagans	0	0	0	9	0	0	8	3	3	0	0	0
Nocardioides_sp._J54	0	0	0	13	0	0	10	0	0	0	0	0
Leptolyngbya_sp._NIES-2104	0	0	0	11	0	0	0	0	12	0	0	0
Parcubacteria_bacterium_SG8_24	0	0	0	0	0	7	0	0	0	0	0	16
Butyrivibrio_unclassified	3	1	1	1	6	3	0	0	4	0	1	2
Staphylococcus_unclassified	1	3	1	1	1	0	4	0	4	2	3	2
Propionibacteriales_unclassified	1	0	3	2	1	2	4	7	0	2	0	0
Verrucomicrobia_subdivision_6_unclassified	2	0	2	3	0	4	3	2	5	0	1	0
Agrobacterium_albertimagni	3	0	3	4	2	2	6	0	0	0	0	2
Elizabethkingia_unclassified	1	2	2	3	2	0	4	3	0	1	0	4
Sediminibacterium_unclassified	3	1	3	3	3	0	2	2	1	1	2	1
Bilophila_sp._4_1_30	2	0	11	0	0	0	4	5	0	0	0	0
Candidatus_Nomurabacteria_unclassified	2	2	3	2	1	0	1	3	2	3	3	0
Marinobacter_daepoensis	0	19	0	0	0	0	0	3	0	0	0	0
Nitrobacter_hamburgensis	0	0	4	4	0	0	8	0	0	6	0	0
Agrococcus_unclassified	0	0	3	3	0	1	2	3	3	5	1	1
Caulobacter_sp._K31	0	0	5	9	0	0	0	8	0	0	0	0
Salinisphaera_shabanensis	0	0	0	4	8	0	0	10	0	0	0	0
Sphingomonas_changbaiensis	0	0	0	8	5	0	5	0	0	0	0	4
Actinobacterium_LLX17	0	0	0	11	0	0	11	0	0	0	0	0
Methylosarcina_fibrata	0	0	0	0	5	3	6	8	0	0	0	0
Mesotoga_prima	0	0	0	0	0	0	0	22	0	0	0	0
Thermotoga_unclassified	1	1	0	1	3	2	2	1	2	1	3	4
Promicromonospora_unclassified	1	0	2	3	0	2	3	1	2	0	3	4
Kocuria_unclassified	1	1	0	2	1	3	1	3	1	2	6	0
Dermacoccus_unclassified	1	1	2	1	4	3	1	2	2	3	1	0
Oerskovia_unclassified	1	0	2	1	3	1	2	3	2	2	2	2
Nitratireductor_unclassified	1	0	2	3	1	1	2	3	0	5	0	3
Haloferacaceae_unclassified	4	0	1	1	1	0	1	3	0	5	3	2
Neisseria_perflava	0	0	5	10	6	0	0	0	0	0	0	0
Sulfitobacter_mediterraneus	0	0	6	15	0	0	0	0	0	0	0	0
Mesorhizobium_sp._LSHC420B00	0	0	10	11	0	0	0	0	0	0	0	0
Novosphingobium_malaysiense	0	0	8	13	0	0	0	0	0	0	0	0
Rhizobium_sp._CF097	0	0	9	0	0	0	0	0	0	12	0	0
Rhizobium_sp._AAP43	0	0	12	0	0	0	0	0	0	0	0	9
Brevundimonas_sp._DS20	0	0	3	11	7	0	0	0	0	0	0	0
Sphingomonadales_bacterium_BRH_c3	0	0	4	4	8	0	5	0	0	0	0	0
Candidatus_Woesebacteria_unclassified	0	0	2	2	3	2	4	1	2	1	0	4
Candidatus_Microthrix_parvicella	0	0	0	9	0	0	0	0	0	12	0	0
Bacillus_sp._SB47	0	0	0	3	0	0	13	1	4	0	0	0
Cyclobacterium_marinum	0	0	0	0	21	0	0	0	0	0	0	0
Salisaeta_longa	0	0	0	0	0	0	0	9	5	0	0	7
Leptospirillum_unclassified	3	0	1	2	1	0	4	2	2	2	2	1
